,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332
145,316,7721,39973,10061,26404,29624,47624,35053,11288,10526,11186,48189,49489,25663,45339,4162,19626,7172,12459,30458,36488,22221,32203,37429,18614,19575,13029,22746,30901,1536,47335,4441,42537,22746,35178,20459,27709,4082,48858,540,45144,43142,10524,36834,24195,35242,4666,2155,32463,19452,43906,19298,49955,44173,12972,44493,40134,20638,648,48119,39524,42889,14521,5408,43052,16398,38757,10836,20190,19177,4508,16506,18694,4595,19106,29985,16461,24048,12488,11972,19471,4494,46187,12112,20183,7349,15584,30945,30535,16224,18568,37393,15735,24338,28898,8467,29117,41437,6959,15727,10185,40865,11245,22964,21909,36955,6669,47725,33912,30003,48614,42295,7316,43000,16970,32122,13445,445,47486,28952,46012,38576,23962,6052,13202,2575,17031,39265,12222,18870,25135,22383,46701,23413,25983,38145,41897,21024,43194,35414,182,13511,14447,16436,5207,25447,2592,26848,27496,48266,14379,30090,42544,24964,13082,13410,9317,26461,41152,1756,43688,31240,31072,18171,24910,17080,24472,452,20996,14422,4337,37522,32256,17715,8019,17306,31891,42133,28651,20047,38119,28631,17623,42234,20870,7947,48572,44101,31707,14263,34679,4350,22840,27267,15939,10063,39270,10825,22002,48,36919,23483,8017,33396,26615,25965,7858,14659,32086,7179,28792,48195,36100,19070,31925,48738,23508,36775,13934,39133,33272,16093,28574,43245,24246,4336,33264,32838,2934,39265,5183,11606,19051,13159,18963,7825,13738,23038,31701,26198,34725,9411,41511,9152,20889,15352,19563,43358,17740,49787,37802,46189,45304,36633,28907,1738,45351,30098,47791,4831,35177,9571,22780,37779,29715,49979,40810,40456,14109,24297,49482,5603,12981,32396,8240,38867,39904,25144,36198,17969,26156,46563,24526,47031,42019,43965,25021,10074,31945,2594,31284,46736,3189,26769,38427,20542,38229,43886,8046,38904,2020,37986,40128,2000,42505,13760,8557,8907,18560,143,43160,17689,10807,44853,44952,33862,29208,9623,46369,40988,46012,48793,12409,24152,7939,1577,37879,6419,29478,30301,41754,37600,33775
146,44934,47793,17271,10651,8537,27492,31950,24777,9363,2249,39936,16920,10675,20481,37050,39096,35394,33465,34857,32545,33333,9096,28074,32352,37888,12359,41977,2713,17323,45563,35583,36463,39400,31830,5816,364,32442,25564,35440,45802,29613,12038,38469,18896,24078,49246,30600,15871,40689,2897,585,32986,12322,42800,43168,19625,29088,21364,26738,36805,47385,29925,20528,41062,13899,25375,18923,44181,4251,3011,7142,22204,43126,6881,2117,31772,38259,6579,19231,46899,26603,8818,47033,16966,44763,42369,47143,37497,31946,17150,20135,9657,8877,30647,44902,32613,37201,15057,32270,34630,45837,42797,13972,45669,14212,38125,19066,28607,47565,25026,18135,31471,168,21930,40499,16045,19489,1696,1639,6492,18078,36239,10098,24389,174,16227,4604,22530,10452,12066,33441,36694,38590,11848,42612,28018,33769,22651,33720,19574,49195,18731,18150,40551,23321,44000,44460,1189,25708,44103,9503,36129,12292,46713,48406,32882,27276,9053,5375,34884,39634,36366,38095,15778,21046,8952,30118,38178,27714,9399,4861,26397,32050,23252,35573,32320,42514,16861,191,477,8194,8660,17319,16320,1162,44855,1577,31561,10677,37273,40795,14257,32889,38555,18171,9514,22671,26025,20820,32,9615,10303,13939,3324,39859,26732,17756,15172,40683,32255,25335,536,42166,38124,37356,40962,40555,2408,28529,3187,19054,34896,41833,9770,29429,25690,6834,48416,16677,1630,20441,12849,43422,4587,12050,39241,26301,11032,42391,30941,32134,27346,46190,49574,28120,24108,16752,42041,6899,41605,48017,36670,40919,18798,18009,66,43772,25199,41378,5379,29277,3513,47956,33642,22306,24166,44331,42716,11761,7638,31971,41401,35852,17419,2207,12170,11877,23906,40057,38183,10370,13091,22228,18349,27701,25594,35137,17348,11757,26552,40021,28608,20728,42161,3401,40045,24447,23083,49052,39379,45847,15139,12073,45406,17254,24074,2293,11036,43196,6805,21512,39827,14335,23958,19028,48209,10190,19240,39783,18287,40515,488,48440,9162,12963,46279,8306,33657,17931,39556,33171,53,33692
147,21750,16579,262,49870,27760,32680,5206,21396,10296,27316,24084,15316,4362,5721,34660,42810,40858,14559,42987,46662,13280,9167,15408,35562,46882,22164,39643,38740,49185,43284,33543,8385,23491,11332,23581,28169,11775,9991,26502,17806,41157,28328,22866,44925,26874,31554,8738,30169,15544,46077,41551,38076,37834,4432,20076,39440,20651,15372,23603,45086,27257,1912,14306,13716,30872,16559,6505,38393,22192,38831,32166,32468,37488,44736,8645,17978,24940,49069,11302,11065,40062,16970,45937,44217,11174,20869,15224,49151,44453,13491,31564,42517,8946,18872,32975,27628,41494,43299,15599,2999,33517,2471,41188,1379,43554,47000,17082,44523,30443,10107,12894,27700,18462,34349,10245,30705,5476,40092,47863,17964,15993,14379,16363,9113,13068,41372,48803,13531,17261,30186,17376,20787,16384,7787,13932,15110,19442,32803,30406,46341,5910,39259,2395,2342,4845,34936,32845,3669,43255,29588,3821,35684,33603,25603,13438,34611,3011,11019,10716,12172,33036,42993,48120,26654,36292,31897,38977,8215,38557,20651,32119,18021,21275,40449,6588,3262,17932,21525,13800,43748,43063,26824,2313,39036,20702,17683,19535,43585,8159,25225,11676,11832,38967,469,44515,32419,3116,8265,24729,49617,13219,31492,42282,30857,33609,26131,35603,1139,47890,4953,9893,33015,13281,10437,31471,12576,41540,41873,21916,25703,1619,32405,45595,45401,43332,11617,8753,13856,25137,7740,27012,15069,316,19047,35307,6711,2612,35085,15810,29718,35311,33147,30071,13844,17398,18544,2914,28471,366,15399,27457,41575,37538,33316,3099,36587,23422,1572,5645,26337,5940,42133,41508,30916,49425,14136,3773,30073,6446,18673,44003,45082,28503,21329,19718,26174,15503,37624,43023,6678,5265,23545,21845,407,20441,42193,13950,41531,45954,10982,40200,31107,36106,36866,35670,47229,42091,17491,35852,47633,16641,16592,12599,40091,34490,23166,17940,8987,40060,37258,14125,11387,25205,38315,47869,33726,34666,3570,29446,14770,9415,17926,6176,44642,27026,21561,36785,14225,39329,15306,33077,13173,3482
148,20662,31978,29371,4324,2355,9328,40132,2707,43221,14609,42428,19747,5413,14411,28792,34157,34681,31733,24624,16626,39388,4691,37080,6233,21272,24088,18455,15955,15271,12053,10740,8354,14381,7309,46046,3925,40864,40547,40372,43256,6802,48790,13619,40241,34485,10964,5254,32367,38707,1819,15681,27289,24998,15976,9542,48873,2341,11194,25877,3496,18235,6657,24500,17300,36564,2106,43305,30800,12861,35071,8515,36487,16089,13645,6676,11179,5485,42155,47050,4212,15536,28596,10801,21299,36878,45639,48666,22886,44777,35685,20678,10537,25442,5437,32323,19020,45066,32082,5004,47686,7682,37413,34171,14770,24438,32824,16533,1516,20517,6277,1363,2809,34140,12947,12764,35369,40305,48055,30557,40290,41012,31610,43348,43944,34393,9443,26822,13891,29810,36144,23581,28425,24755,3304,20155,19337,9334,20641,38250,18229,21892,31319,45663,3509,28929,35472,49286,21583,25313,9332,6279,23320,11441,41741,42935,215,24525,15786,20808,32274,45920,22927,15783,44919,3469,30887,28986,21037,29043,40147,5,25981,6307,29377,16579,41720,13054,29153,4656,7542,11593,241,4274,44458,12795,43355,15758,22432,34028,17811,18149,21036,49947,26663,33217,20732,21282,15211,26554,25485,49654,7695,38358,22849,44678,45796,8694,42525,19659,48231,36964,40043,36198,7372,7564,5931,42553,18702,1282,41563,28284,23755,12993,19966,28296,37210,24287,22202,17574,45285,41504,49411,1974,37753,27072,9819,21432,33856,21254,38427,49116,23614,21413,49771,5953,23118,28407,23122,9200,35293,33132,27203,10268,19375,15130,29877,9100,37654,12486,44264,49084,43844,40691,40618,34812,13711,15488,19884,38801,48164,20114,29666,33679,5869,16773,45145,18478,4731,11044,35066,22979,49594,47400,41458,28740,45118,30748,18588,45924,8643,33095,41812,35778,40464,34833,15314,32948,46269,29275,23762,26160,35273,4544,26189,47017,55,19356,18711,30280,17289,19025,49535,34616,6843,16497,25465,27069,22927,39990,41339,47564,31732,35027,33851,29968,27182,24753,31741,13751,42956,34712,34130,28814
149,14061,43850,12347,15225,5188,22066,22221,39977,47936,34653,22681,16190,25764,6934,38752,19681,8847,728,44385,17072,18273,33292,3355,45055,18524,20477,14846,12748,31354,27657,3804,30604,10944,16253,26752,20509,29198,619,8031,23701,33852,22248,12507,17398,11366,6372,48923,16126,41344,7126,9295,38076,27312,19688,20634,33139,30485,13765,11580,26262,10728,5433,2318,13696,25600,16173,18224,8021,36687,24462,6787,28571,21057,26646,17956,21532,39130,4061,6189,2725,40115,42044,46770,5668,21891,7345,135,43984,22501,44329,17933,22779,14726,12816,34309,13618,24682,9260,11149,45101,43454,32429,40380,11526,37041,16946,5949,41402,35802,14073,37906,12838,14208,20555,42752,13246,29794,48789,38102,27200,19402,26976,34839,19567,187,31237,12909,45207,33380,45167,49103,22934,32695,20007,23016,34139,29710,41550,10621,28822,46428,21928,1416,41986,24096,47915,49640,47889,11683,38064,23840,22334,40578,7111,33861,21736,16520,47444,47789,48068,38209,38667,11727,20531,22169,5332,12865,29620,19681,28043,41469,827,17386,11508,48094,47537,8301,29989,5471,5829,27972,23941,46006,37734,5584,19565,40390,29397,45811,36081,43991,39266,8978,3011,31963,6700,43727,26193,27534,45452,44520,37687,3100,23555,41796,13607,31835,15941,18561,46922,27743,7372,10302,3188,16896,21456,21939,44492,14974,1759,49618,1997,14715,16262,25714,17327,22357,15012,4541,30818,8586,34165,6283,15564,6833,2003,35959,24145,33841,48157,41490,29550,20589,19811,6230,46903,44762,17368,24926,23759,34931,14256,49806,14266,6992,38026,31152,20527,27724,2857,33774,11467,26336,15302,4880,41895,41277,32136,8055,34400,1729,9022,18421,38820,37847,12728,6206,27033,15043,17729,11998,1844,8975,5430,33330,7913,6457,34084,8154,12153,7128,41050,36269,35886,11897,28855,4371,25395,22095,525,20836,46774,27181,20773,36654,45096,41412,8128,39397,11251,41314,3081,16737,4984,18632,26599,26853,37739,26914,40757,44350,21739,827,794,31163,28298,11565,4151,25894,40482,41745,42507,36236
150,32776,33675,1553,30177,1743,13516,23089,24091,44647,3946,49024,2687,30921,4832,2629,25237,8635,30575,36652,19775,13775,6002,45186,44379,23150,25627,13693,23134,25885,24589,14719,844,32226,38985,28344,6226,34921,48811,22000,28202,35154,43282,47128,43091,19904,37000,33040,20876,31959,26719,416,16282,43616,38777,47828,20876,44116,15867,22766,39573,1722,32093,25704,14697,32323,23339,34026,32787,2591,35354,46538,29177,16063,33077,34591,7044,24052,8395,8776,12966,33536,37063,39635,44244,38579,23533,43965,26349,8708,40631,46600,44568,27540,12948,15482,4763,47067,34026,44172,12903,36081,32191,40945,23250,29130,1912,17205,45850,44290,5912,33066,39501,26201,28747,25122,48210,33648,22917,35850,33326,48822,48599,5983,29042,35584,23061,49360,47916,4551,41699,12937,6854,46126,10068,8682,36994,32086,47113,49544,10150,25783,4851,12880,48931,42676,18439,20860,25613,909,43408,9086,9399,19162,7948,30286,2862,734,21900,21224,40846,20935,31589,18804,2325,20447,49706,42673,31821,23004,17017,6353,7122,25991,28719,21414,48381,15359,20320,39113,12912,27227,9626,12298,15271,13921,28023,30067,14203,24529,8525,2074,15677,41852,28379,45457,46720,36593,48975,22624,48432,4511,42753,45064,27697,26822,21996,5030,8091,12595,17482,39541,43411,29700,36279,31991,5844,26388,6913,44408,3225,12375,29333,14617,34498,3490,33789,12564,25809,6396,1586,7338,2058,36724,4340,660,47833,14572,46374,48337,45208,7023,42461,35759,16225,26063,34293,12330,35686,643,48919,48106,9935,39283,44881,36045,41037,24593,49452,16039,35604,45839,43308,22881,32923,26358,21132,13370,29586,7889,20713,37295,33617,11236,30422,29994,16108,2974,15824,19157,10547,31403,40686,5325,27760,44895,39223,2764,41480,41025,41200,41582,18019,46651,30259,47712,2483,33339,13168,36483,41276,9024,46599,45621,28170,26233,49136,3646,14445,9432,42798,34433,3926,9077,4231,45011,41295,8446,27721,19780,36478,21116,28107,15312,48404,48509,40029,45697,2947,25675,41887,43745,9386,35748
151,41028,7882,31023,12932,36694,4688,49212,27084,31989,47281,37257,26029,15951,42435,27103,21513,9117,34318,7655,23711,37400,49528,46329,34964,8181,18002,43042,16646,1674,15492,4283,9616,14181,43539,43047,41661,13421,17077,23032,3755,20587,9111,2600,5806,46859,13691,39582,34067,31903,17595,15912,13023,5441,17594,43846,47608,46379,35420,17156,15590,28414,39393,23683,13121,46171,29772,1097,18244,34032,47109,32192,6804,15976,22353,48242,14981,31329,21119,36880,2070,15530,9469,44617,23751,22420,39917,18868,10364,17473,43695,47729,12657,3696,15033,10608,11183,35775,30371,9785,45041,8181,4774,40566,6019,15160,31810,27671,43119,17454,11870,3365,19408,19079,3093,36995,41937,27515,27657,15102,25285,11186,39926,40137,28715,31162,26262,23807,11440,10896,1361,49657,38645,21901,30205,30042,19246,7487,43270,40405,13331,47634,31765,39531,48541,13333,19091,42452,31499,31995,21434,7036,44823,39516,34994,13479,1740,42884,5056,34997,17198,33549,35901,15734,1425,5089,45668,23388,11714,23570,15421,34432,9648,29449,14265,34118,43335,6681,30645,41697,13938,7049,23314,35772,39625,38145,19046,13801,4005,27299,31270,3761,45593,25142,36557,21294,46742,7147,33540,1319,13778,39453,21001,14196,5215,46217,35373,20460,14559,14577,34784,41423,33001,24438,15369,2392,22377,39790,45385,45461,19526,23404,18442,23622,49752,717,30155,12009,23920,32467,14721,23292,32288,30657,42786,23306,21389,33443,41272,6604,34979,5972,19224,5488,30314,1250,1199,23956,10145,12891,21780,39574,38280,47113,33955,22353,28555,23875,35039,44956,10514,8036,22843,8476,18915,34781,23175,4155,11049,13057,43444,37405,24529,4341,32408,49812,19776,44819,12849,25557,22449,2945,26824,585,40548,3255,13862,11837,43114,43697,41876,48074,3143,1744,16006,7243,19714,18671,5148,19979,8276,34822,27844,24692,4062,344,36945,7313,7266,32088,3200,7114,10907,15322,7526,29019,12380,31545,26380,11549,40674,10158,22107,21812,48326,11805,13038,9672,4487,17988,48937,37349,42612,15787
152,26125,41286,23810,29369,48509,40640,22400,39830,16666,3686,38734,38310,8175,15421,1613,40783,15915,39939,48199,5991,47809,127,35962,14088,31791,44702,32685,23402,26879,25255,962,30503,47750,36076,31459,6388,14124,40996,18912,28431,20617,26959,25388,11381,13357,45732,48448,2889,9940,7506,48123,516,32623,7600,48501,46397,38852,47312,43917,22430,3756,16364,31986,47910,21456,29893,12456,35751,44701,46530,19882,38052,1292,46834,17024,17172,24198,18581,47536,9920,23845,15654,123,6303,7095,33687,6814,17097,48712,3867,31166,40980,5541,37576,42579,15814,45966,42366,17650,3178,44888,13162,8753,18002,38338,15242,28668,1436,10860,48462,43743,33951,39610,4008,47162,8117,32927,26038,12725,30290,13093,2298,45505,46237,8613,25739,36263,33146,20705,38844,49561,10208,41129,42334,44877,32445,7189,6243,3877,23417,11025,36558,3591,42846,3727,1900,36987,42163,3002,30244,25212,40263,42176,36630,32190,7870,7866,3537,5718,34648,35462,34102,19660,26100,29311,18686,38517,6421,23496,33143,48573,21490,11620,7942,6727,3149,21583,49500,5619,34189,15477,36880,18303,39476,9903,33882,11806,1539,44852,37066,11497,36521,47189,3791,21520,36613,44119,5176,15013,28461,38016,26887,49416,9166,42081,36794,36200,13235,49407,38698,1638,14240,31538,30874,14622,24435,27541,29144,34001,28003,13173,27226,40161,33169,29719,6930,33772,24485,45527,6429,16388,17809,17841,38652,29489,18179,32423,42062,36407,16768,5711,43133,23240,27057,30038,4974,29030,27920,11782,9834,2895,40358,13288,22587,13003,40615,8177,15658,49352,31998,29991,32905,48789,38296,13783,17532,49010,20541,20750,14287,16308,37084,20838,38478,40776,12326,15952,46252,43107,49107,225,35429,42752,26503,18304,41794,39109,16993,20028,35865,45897,14991,21757,19664,19558,9404,48905,27461,21962,1181,846,8466,40990,42341,41,41069,48428,21521,45018,45351,11982,20315,795,29996,34741,38501,29753,24523,24869,22828,1082,3355,1979,38910,24525,40412,20860,41696,1279,20062,1135,23865,36980
153,5570,47946,16836,28949,9575,8743,23308,26013,41986,33749,37780,19580,18636,23858,20000,22726,8712,22311,27656,32622,20558,23325,1414,40729,17028,5825,2146,42264,39040,34745,27558,35730,45043,13447,47276,16875,6116,49669,26086,27221,43058,5059,22245,14029,9737,49373,1490,16646,35739,12802,6669,5993,28614,46070,2144,9130,5577,48852,45634,28548,16562,46449,24672,1054,1352,47323,26919,4159,4163,49350,49264,1039,15971,46808,24752,13964,4982,47279,37294,41116,23489,4739,35823,13468,20638,44675,49252,21801,21412,10885,8642,14450,20373,25865,21853,43593,48714,5778,27458,42832,28628,32800,14492,40378,22781,37760,12265,31267,24818,28493,39163,5010,24558,48571,11151,21679,47144,14656,32610,10037,32526,39205,47312,17986,11794,31146,16869,46620,40636,8966,40317,2392,17049,48035,34953,48180,10031,18626,10029,6177,4802,28516,39970,18810,40714,34863,46026,29420,43262,36830,41928,43151,14951,38788,40718,3966,49553,33349,12367,9220,17777,34944,21569,5595,30190,11607,46779,1193,19953,47872,17818,6046,25668,12038,4551,17934,45594,8390,46303,31804,23808,32539,32381,19160,36307,15968,32199,3707,45813,8355,21201,48119,37003,46598,31391,37664,35306,30766,32274,44202,9284,42528,4508,13482,34155,22329,8736,22224,10521,34006,48252,38932,36914,3896,3849,33999,9681,21545,17680,44565,24936,37278,45580,34795,17372,39158,33249,45093,35324,26977,30110,32807,23934,43314,28319,25916,3544,30952,31172,42272,49729,20982,32652,41437,28480,9992,12648,10696,13480,42950,47555,3219,24732,37574,35470,47567,22491,46672,2861,46197,18666,17247,26215,48302,10736,36055,37537,24072,24956,46529,15763,44243,40409,5848,33240,41570,990,25842,1646,34838,37604,20,35558,24516,3152,12374,36218,36746,16583,3713,49633,47348,9570,3215,20426,1629,24029,36091,13695,10079,5313,40534,9459,37559,34045,27669,3410,19138,45039,8070,16910,7321,1601,35358,19248,26569,17288,30752,46601,7290,21754,12606,8951,688,7099,37418,18301,14161,34580,15828,22505,12787,29976
154,22198,20009,24315,35617,16604,2476,37542,36215,39027,39967,34287,34406,27815,36297,48936,11979,12440,11928,5622,8680,33957,7929,989,7599,9602,13846,41906,9828,12342,32422,31825,883,24361,36344,28067,17957,23007,23884,32512,24791,43767,26624,4877,6115,9538,8363,49531,35427,375,29876,31627,30980,49221,11757,37439,24597,13360,15260,20431,8033,10352,30362,17960,568,1558,18532,27301,31710,39120,25577,3775,32900,32647,30533,15444,23072,34997,3995,31475,2853,43806,21303,35823,31891,19626,14170,26592,37183,46393,12501,23341,47438,6213,45708,6646,9073,24742,45352,34112,11749,10753,14914,36983,3645,37358,1054,6895,13081,19954,30988,44696,33414,40948,47469,1792,27353,44428,16287,4960,21446,12032,42485,18094,8682,9025,49975,16840,7459,7778,1239,16692,12770,33025,15148,24873,20525,152,24072,48680,34467,22122,15656,31366,35108,7700,7497,8443,21497,20443,28543,34386,34107,19111,13000,40070,24891,8935,13547,45035,23755,8606,39477,22328,6542,41757,11,17565,45195,13439,14262,49169,17763,24830,11099,6267,48252,19328,2255,30028,21807,1486,24806,29038,23800,26889,35094,31737,44811,21112,33371,17920,16332,16346,16793,26937,6101,4630,36969,4491,32490,35593,30097,28535,2350,48914,15085,595,28694,48018,9291,48927,25218,7387,37145,7321,33478,6442,24588,37538,16230,1857,22351,10683,16720,4295,22577,2282,35086,22103,34478,44599,26156,5515,36399,38153,31626,46290,29074,18112,30414,21405,28166,49164,9391,11927,35126,26370,1751,7419,13949,5653,28271,3817,31120,1152,17383,10365,30277,2356,25044,1609,42245,22225,3840,40879,11340,48003,10903,13445,9485,4703,13936,44228,37790,19686,38847,2804,33447,46307,13241,15382,38479,4961,48348,45664,31601,32048,34564,988,39675,35314,2491,20209,43182,29131,1752,20589,40270,13910,36848,22635,8887,4002,29481,37477,18935,48147,28962,39863,37053,38873,39564,47437,39659,28304,8873,35476,48426,48448,10101,39699,36863,32243,43651,34096,18237,4615,24263,18598,3172,29991,26171,9195
155,6081,2454,4481,19813,39104,11105,34176,49486,10902,41545,6869,35310,40107,31179,29219,41816,20495,10684,16970,26394,40670,46110,21639,25305,46938,46042,29080,36887,46569,12250,19728,41058,47195,24890,48436,39851,37497,33302,18956,12203,20310,32851,15459,42887,44384,15903,24942,48662,29693,6663,30581,25241,23076,49684,27187,12860,733,4958,23491,42874,32493,31645,35075,40392,5098,32531,1912,38743,27330,6912,21014,11469,44720,31131,23773,10437,15457,11361,9791,5084,41898,36034,49443,6656,12420,29596,13299,39561,49295,20982,7105,49922,49926,31462,45560,46432,15110,14936,29226,2676,33732,21482,21725,20346,44278,3468,15401,11336,4672,47451,22788,44793,21020,42608,240,29007,44641,39237,45649,45385,30738,47979,23803,3239,36359,10628,15451,41045,505,32874,28710,11181,1769,35144,23001,2950,34386,25118,36055,47120,31028,28298,24422,22308,21685,40508,24681,28602,27665,15492,16139,20264,9546,11406,38199,33208,6671,42558,21940,26113,9671,20800,15380,12378,14656,36938,47214,5525,12729,2279,5258,24792,42131,30458,47412,12205,14651,44843,3868,26201,19824,42395,30156,40587,4373,29446,31419,12940,6889,34104,36607,16325,45544,23744,17354,26057,6330,2242,3660,30970,6706,45496,42840,3808,8315,37190,38503,13710,31635,1481,24148,19371,49474,25236,10371,33755,48920,35815,2303,35905,32982,31803,42011,1015,12622,39926,38413,49372,3942,887,20385,34949,17184,41420,8464,31616,40912,26561,1519,2047,3137,16956,37568,33902,33699,20872,27108,7902,35780,37831,44842,4869,10077,27699,44516,32302,5853,44459,25415,2361,12252,42848,22445,5017,39604,39879,46590,27389,44175,16190,9626,18775,17467,40096,26252,24159,38448,25112,1418,13641,17738,17507,35817,18177,21490,15541,37362,33753,46629,45906,19925,39719,19697,24712,31901,27727,40551,7458,48877,45627,10993,34373,44192,42252,2161,4984,29320,39828,38211,327,25834,23549,41609,10025,48191,6625,38107,14255,49627,11426,42741,4611,1526,7950,3743,20908,23484,33677,29621,31842,13651,34724,18950
